sheet_id,gear_Tier,slot1_ID,slot1_LvlReq,slot2_ID,slot2_LvlReq,slot3_ID,slot3_LvlReq,slot4_ID,slot4_LvlReq,slot5_ID,slot5_LvlReq,slot6_ID,slot6_LvlReq,health,damage,armor,focus,resist,crit_Damage,crit_Chance,speed,dodge_Chance,block_Chance,block_Amount,accuracy,
AimTank_Taunt,13,T13_Tech_Focus,72,T13_AimTank_Taunt,75,T12_Tech_Damage,70,T13_Tech_Resist,71,T13_Tech_Armor,74,T13_Tech_Health,75,74036,3658,3910,1636,1996,0,0,0,0,0,0,0,
AimTank_Taunt,14,T14_Tech_Focus,76,T14_AimTank_Taunt,80,T13_Tech_Damage,80,T14_Tech_Resist,78,T14_Tech_Armor,75,T14_Tech_Health,79,92543,4572,4888,1826,2228,0,0,0,0,0,0,0,
AimTank_Taunt,15,T15_Tech_Focus,1000,T15_AimTank_Taunt,85,T14_Tech_Damage,1000,T15_Tech_Resist,1000,T15_Tech_Armor,1000,T15_Tech_Health,1000,115678,5715,6109,2031,2478,0,0,0,0,0,0,0,
AimTank_Taunt,16,T16_Tech_Focus,1000,T16_AimTank_Taunt,1000,T15_Tech_Damage,1000,T16_Tech_Resist,1000,T16_Tech_Armor,1000,T16_Tech_Health,1000,144599,7144,7637,2252,2747,0,0,0,0,0,0,0,
AimTank_Taunt,17,T17_Tech_Focus,1000,T17_AimTank_Taunt,1000,T16_Tech_Damage,1000,T17_Tech_Resist,1000,T17_Tech_Armor,1000,T17_Tech_Health,1000,180747,8930,9546,2491,3039,0,0,0,0,0,0,0,
AimTank_Taunt,18,T18_Tech_Focus,1000,T18_AimTank_Taunt,1000,T17_Tech_Damage,1000,T18_Tech_Resist,1000,T18_Tech_Armor,1000,T18_Tech_Health,1000,225933,11163,11932,2748,3353,0,0,0,0,0,0,0,
AimTank_Taunt,19,T19_Tech_Focus,1000,T19_AimTank_Taunt,1000,T18_Tech_Damage,1000,T19_Tech_Resist,1000,T19_Tech_Armor,1000,T19_Tech_Health,1000,282419,13954,14916,3025,3691,0,0,0,0,0,0,0,
AimTank_Taunt,20,T20_Tech_Focus,1000,T20_AimTank_Taunt,1000,T19_Tech_Damage,1000,T20_Tech_Resist,1000,T20_Tech_Armor,1000,T20_Tech_Health,1000,353021,17441,18644,3324,4055,0,0,0,0,0,0,0,
AmericaChavez,0,,0,,0,,0,,0,,0,,0,80,24,2,43,32,0,0,0,0,0,0,0,
AmericaChavez,1,Green_Focus_Mat,4,T1_AmericaChavez,1,Green_Damage_Mat,2,Green_Resist_Mat,1,T1_NoArmor,1,Green_Health_Mat,1,503,149,12,70,53,0,0,0,0,0,0,0,
AmericaChavez,2,T2_Mystic_Focus,12,T2_AmericaChavez,4,T2_Mystic_Damage,4,T2_Mystic_Resist,6,Green_Armor_Mat,11,T2_Mystic_Health,8,1282,315,29,109,82,0,0,0,0,0,0,0,
AmericaChavez,3,T3_Mystic_Focus,15,T3_AmericaChavez,12,T3_Mystic_Damage,16,T2_Mystic_Resist,12,Green_Armor_Mat,15,T3_Mystic_Health,18,2382,503,54,150,113,0,0,0,0,0,0,0,
AmericaChavez,4,T4_Mystic_Focus,18,T4_AmericaChavez,18,T4_Mystic_Damage,23,T4_Mystic_Resist,21,T2_Mystic_Armor,19,T4_Mystic_Health,24,4334,712,98,198,149,0,0,0,0,0,0,0,
AmericaChavez,5,T5_Mystic_Focus,25,T5_AmericaChavez,24,T5_Mystic_Damage,24,T4_Mystic_Resist,30,T3_Mystic_Armor,26,T5_Mystic_Health,28,6389,943,144,250,188,0,0,0,0,0,0,0,
AmericaChavez,6,T6_Mystic_Focus,34,T6_AmericaChavez,30,T6_Mystic_Damage,30,T6_Mystic_Resist,30,T3_Mystic_Armor,36,T6_Mystic_Health,32,8954,1202,202,309,232,0,0,0,0,0,0,0,
AmericaChavez,7,T7_Mystic_Focus,36,T7_AmericaChavez,36,T7_Mystic_Damage,42,T6_Mystic_Resist,40,T4_Mystic_Armor,41,T7_Mystic_Health,38,13104,1488,296,374,281,0,0,0,0,0,0,0,
AmericaChavez,8,T8_Mystic_Focus,46,T8_AmericaChavez,42,T8_Mystic_Damage,42,T8_Mystic_Resist,42,T4_Mystic_Armor,48,T8_Mystic_Health,44,18343,1806,414,444,334,0,0,0,0,0,0,0,
AmericaChavez,9,T9_Mystic_Focus,54,T9_AmericaChavez,48,T9_Mystic_Damage,53,T8_Mystic_Resist,51,T5_Mystic_Armor,48,T9_Mystic_Health,50,23365,2156,527,524,394,0,0,0,0,0,0,0,
AmericaChavez,10,T10_Mystic_Focus,54,T10_AmericaChavez,54,T10_Mystic_Damage,60,T10_Mystic_Resist,58,T5_Mystic_Armor,56,T10_Mystic_Health,58,29281,2543,661,612,460,0,0,0,0,0,0,0,
AmericaChavez,11,T11_Mystic_Focus,63,T11_AmericaChavez,60,T11_Mystic_Damage,63,T10_Mystic_Resist,62,T5_Mystic_Armor,60,T11_Mystic_Health,65,33340,2895,752,692,520,0,0,0,0,0,0,0,
AmericaChavez,12,T12_Mystic_Focus,67,T12_AmericaChavez,65,T12_Mystic_Damage,66,T12_Mystic_Resist,70,T5_Mystic_Armor,65,T12_Mystic_Health,68,37735,3277,851,777,584,0,0,0,0,0,0,0,
AmericaChavez,13,T13_Mystic_Focus,70,T13_AmericaChavez,75,T13_Mystic_Damage,74,T13_Mystic_Resist,70,T7_Mystic_Armor,72,T13_Mystic_Health,75,58963,5121,1330,2176,1636,0,0,0,0,0,0,0,
AmericaChavez,14,T14_Mystic_Focus,78,T14_AmericaChavez,80,T14_Mystic_Damage,75,T14_Mystic_Resist,77,T9_Mystic_Armor,79,T14_Mystic_Health,80,73702,6401,1663,2429,1826,0,0,0,0,0,0,0,
AmericaChavez,15,T15_Mystic_Focus,1000,T15_AmericaChavez,85,T15_Mystic_Damage,1000,T15_Mystic_Resist,1000,T11_Mystic_Armor,1000,T15_Mystic_Health,1000,92126,8001,2078,2701,2031,0,0,0,0,0,0,0,
AmericaChavez,16,T16_Mystic_Focus,1000,T16_AmericaChavez,1000,T16_Mystic_Damage,1000,T16_Mystic_Resist,1000,T12_Mystic_Armor,1000,T16_Mystic_Health,1000,115159,10002,2598,2995,2252,0,0,0,0,0,0,0,
AmericaChavez,17,T17_Mystic_Focus,1000,T17_AmericaChavez,1000,T17_Mystic_Damage,1000,T17_Mystic_Resist,1000,T13_Mystic_Armor,1000,T17_Mystic_Health,1000,143949,12502,3247,3313,2491,0,0,0,0,0,0,0,
AmericaChavez,18,T18_Mystic_Focus,1000,T18_AmericaChavez,1000,T18_Mystic_Damage,1000,T18_Mystic_Resist,1000,T14_Mystic_Armor,1000,T18_Mystic_Health,1000,179934,15628,4059,3655,2748,0,0,0,0,0,0,0,
AmericaChavez,19,T19_Mystic_Focus,1000,T19_AmericaChavez,1000,T19_Mystic_Damage,1000,T19_Mystic_Resist,1000,T15_Mystic_Armor,1000,T19_Mystic_Health,1000,224920,19535,5074,4023,3025,0,0,0,0,0,0,0,
AmericaChavez,20,T20_Mystic_Focus,1000,T20_AmericaChavez,1000,T20_Mystic_Damage,1000,T20_Mystic_Resist,1000,T16_Mystic_Armor,1000,T20_Mystic_Health,1000,281149,24417,6342,4421,3324,0,0,0,0,0,0,0,
AntiVenom,0,,0,,0,,0,,0,,0,,0,90,20,4,43,48,0,0,0,0,0,0,0,
AntiVenom,1,Green_Focus_Mat,4,T1_AntiVenom,1,Green_Damage_Mat,2,Green_Resist_Mat,1,Green_Armor_Mat,1,Green_Health_Mat,1,567,123,23,72,80,0,0,0,0,0,0,0,
AntiVenom,2,T2_Bio_Focus,12,T2_AntiVenom,4,Green_Damage_Mat,4,T2_Bio_Resist,6,T2_Bio_Armor,11,T2_Bio_Health,8,1446,261,58,111,123,0,0,0,0,0,0,0,
AntiVenom,3,T3_Bio_Focus,15,T3_AntiVenom,12,Green_Damage_Mat,16,T3_Bio_Resist,12,T2_Bio_Armor,15,T3_Bio_Health,18,2687,416,107,153,170,0,0,0,0,0,0,0,
AntiVenom,4,T4_Bio_Focus,18,T4_AntiVenom,18,T2_Bio_Damage,23,T4_Bio_Resist,21,T3_Bio_Armor,19,T4_Bio_Health,24,4889,589,196,201,224,0,0,0,0,0,0,0,
AntiVenom,5,T5_Bio_Focus,25,T5_AntiVenom,24,T3_Bio_Damage,24,T5_Bio_Resist,30,T4_Bio_Armor,26,T5_Bio_Health,28,7206,780,288,254,282,0,0,0,0,0,0,0,
AntiVenom,6,T6_Bio_Focus,34,T6_AntiVenom,30,T4_Bio_Damage,30,T6_Bio_Resist,30,T4_Bio_Armor,36,T6_Bio_Health,32,10098,994,404,313,348,0,0,0,0,0,0,0,
AntiVenom,7,T7_Bio_Focus,36,T7_AntiVenom,36,T5_Bio_Damage,42,T7_Bio_Resist,40,T6_Bio_Armor,41,T7_Bio_Health,38,14780,1231,591,379,422,0,0,0,0,0,0,0,
AntiVenom,8,T8_Bio_Focus,46,T8_AntiVenom,42,T6_Bio_Damage,42,T8_Bio_Resist,42,T6_Bio_Armor,48,T8_Bio_Health,44,20688,1494,827,451,501,0,0,0,0,0,0,0,
AntiVenom,9,T9_Bio_Focus,54,T9_AntiVenom,48,T7_Bio_Damage,53,T9_Bio_Resist,51,T8_Bio_Armor,48,T9_Bio_Health,50,26352,1783,1054,532,591,0,0,0,0,0,0,0,
AntiVenom,10,T10_Bio_Focus,54,T10_AntiVenom,54,T8_Bio_Damage,60,T10_Bio_Resist,58,T8_Bio_Armor,56,T10_Bio_Health,58,33024,2103,1321,621,690,0,0,0,0,0,0,0,
AntiVenom,11,T11_Bio_Focus,63,T11_AntiVenom,60,T9_Bio_Damage,63,T11_Bio_Resist,62,T10_Bio_Armor,60,T11_Bio_Health,65,37602,2395,1504,702,780,0,0,0,0,0,0,0,
AntiVenom,12,T12_Bio_Focus,67,T12_AntiVenom,65,T10_Bio_Damage,66,T12_Bio_Resist,70,T10_Bio_Armor,65,T12_Bio_Health,68,42558,2710,1702,788,876,0,0,0,0,0,0,0,
AntiVenom,13,T13_Bio_Focus,72,T13_AntiVenom,75,T11_Bio_Damage,74,T13_Bio_Resist,70,T13_Bio_Armor,70,T13_Bio_Health,75,66500,4235,2660,2209,2454,0,0,0,0,0,0,0,
AntiVenom,14,T14_Bio_Focus,79,T14_AntiVenom,80,T12_Bio_Damage,77,T14_Bio_Resist,75,T13_Bio_Armor,80,T14_Bio_Health,78,83123,5294,3325,2465,2739,0,0,0,0,0,0,0,
AntiVenom,15,T14_Bio_Focus,1000,T15_AntiVenom,80,T15_Bio_Damage,1000,T14_Bio_Resist,1000,T15_Bio_Armor,1000,T15_Bio_Health,1000,103902,6618,4156,2742,3047,0,0,0,0,0,0,0,
AntiVenom,16,T14_Bio_Focus,1000,T16_AntiVenom,85,T15_Bio_Damage,1000,T15_Bio_Resist,1000,T16_Bio_Armor,1000,T15_Bio_Health,1000,129879,8272,5195,3040,3378,0,0,0,0,0,0,0,
AntiVenom,17,T17_Bio_Focus,1000,T17_AntiVenom,1000,T17_Bio_Damage,1000,T17_Bio_Resist,1000,T17_Bio_Armor,1000,T17_Bio_Health,1000,162348,10340,6494,3363,3737,0,0,0,0,0,0,0,
AntiVenom,18,T18_Bio_Focus,1000,T18_AntiVenom,1000,T18_Bio_Damage,1000,T18_Bio_Resist,1000,T18_Bio_Armor,1000,T18_Bio_Health,1000,202934,12925,8117,3710,4122,0,0,0,0,0,0,0,
AntiVenom,19,T18_Bio_Focus,1000,T19_AntiVenom,1000,T19_Bio_Damage,1000,T18_Bio_Resist,1000,T19_Bio_Armor,1000,T19_Bio_Health,1000,253670,16157,10147,4084,4538,0,0,0,0,0,0,0,
AntiVenom,20,T20_Bio_Focus,1000,T20_AntiVenom,1000,T20_Bio_Damage,1000,T20_Bio_Resist,1000,T20_Bio_Armor,1000,T20_Bio_Health,1000,317085,20195,12683,4487,4986,0,0,0,0,0,0,0,
AntMan,0,,0,,0,,0,,0,,0,,0,54,17,3,39,32,0,0,0,0,0,0,0,
AntMan,1,Green_Focus_Mat,4,T1_AntMan,1,Green_Damage_Mat,3,Green_Resist_Mat,2,T1_NoArmor,1,Green_Health_Mat,1,340,106,17,65,53,0,0,0,0,0,0,0,
AntMan,2,T2_Tech_Focus,8,T2_AntMan,4,T2_Tech_Damage,12,T2_Tech_Resist,4,Green_Armor_Mat,4,Green_Health_Mat,6,868,225,43,100,82,0,0,0,0,0,0,0,
AntMan,3,T3_Tech_Focus,18,T3_AntMan,12,T3_Tech_Damage,14,T3_Tech_Resist,12,Green_Armor_Mat,12,T2_Tech_Health,12,1612,359,80,138,113,0,0,0,0,0,0,0,
AntMan,4,T4_Tech_Focus,21,T4_AntMan,18,T4_Tech_Damage,21,T4_Tech_Resist,18,T2_Tech_Armor,21,T3_Tech_Health,24,2933,508,147,181,149,0,0,0,0,0,0,0,
AntMan,5,T5_Tech_Focus,24,T5_AntMan,24,T5_Tech_Damage,26,T5_Tech_Resist,30,T2_Tech_Armor,27,T4_Tech_Health,26,4324,674,216,230,188,0,0,0,0,0,0,0,
AntMan,6,T6_Tech_Focus,31,T6_AntMan,30,T6_Tech_Damage,36,T6_Tech_Resist,34,T3_Tech_Armor,30,T5_Tech_Health,34,6058,858,303,283,232,0,0,0,0,0,0,0,
AntMan,7,T7_Tech_Focus,36,T7_AntMan,36,T7_Tech_Damage,42,T7_Tech_Resist,40,T4_Tech_Armor,38,T6_Tech_Health,41,8867,1063,443,342,281,0,0,0,0,0,0,0,
AntMan,8,T8_Tech_Focus,45,T8_AntMan,42,T8_Tech_Damage,42,T8_Tech_Resist,42,T5_Tech_Armor,48,T7_Tech_Health,42,12412,1290,621,408,334,0,0,0,0,0,0,0,
AntMan,9,T9_Tech_Focus,48,T9_AntMan,48,T9_Tech_Damage,54,T9_Tech_Resist,52,T6_Tech_Armor,52,T8_Tech_Health,48,15811,1540,790,481,394,0,0,0,0,0,0,0,
AntMan,10,T10_Tech_Focus,55,T10_AntMan,54,T10_Tech_Damage,54,T10_Tech_Resist,60,T7_Tech_Armor,54,T9_Tech_Health,55,19814,1816,991,561,460,0,0,0,0,0,0,0,
AntMan,11,T11_Tech_Focus,65,T11_AntMan,60,T10_Tech_Damage,61,T11_Tech_Resist,60,T8_Tech_Armor,64,T10_Tech_Health,60,22561,2068,1128,634,520,0,0,0,0,0,0,0,
AntMan,12,T12_Tech_Focus,70,T12_AntMan,65,T11_Tech_Damage,67,T12_Tech_Resist,66,T9_Tech_Armor,65,T11_Tech_Health,66,25536,2341,1277,713,584,0,0,0,0,0,0,0,
AntMan,13,T13_Tech_Focus,70,T13_AntMan,75,T12_Tech_Damage,74,T13_Tech_Resist,70,T11_Tech_Armor,72,T11_Tech_Health,75,37683,3658,1995,1996,1636,0,0,0,0,0,0,0,
AntMan,14,T14_Tech_Focus,78,T14_AntMan,80,T13_Tech_Damage,79,T14_Tech_Resist,80,T12_Tech_Armor,75,T12_Tech_Health,77,47103,4572,2494,2228,1826,0,0,0,0,0,0,0,
AntMan,15,T15_Tech_Focus,1000,T15_AntMan,85,T14_Tech_Damage,1000,T15_Tech_Resist,1000,T13_Tech_Armor,1000,T12_Tech_Health,1000,58878,5715,3117,2478,2031,0,0,0,0,0,0,0,
AntMan,16,T16_Tech_Focus,1000,T16_AntMan,1000,T15_Tech_Damage,1000,T16_Tech_Resist,1000,T14_Tech_Armor,1000,T13_Tech_Health,1000,73598,7144,3896,2747,2252,0,0,0,0,0,0,0,
AntMan,17,T17_Tech_Focus,1000,T17_AntMan,1000,T16_Tech_Damage,1000,T17_Tech_Resist,1000,T15_Tech_Armor,1000,T14_Tech_Health,1000,91997,8930,4871,3039,2491,0,0,0,0,0,0,0,
AntMan,18,T18_Tech_Focus,1000,T18_AntMan,1000,T17_Tech_Damage,1000,T18_Tech_Resist,1000,T16_Tech_Armor,1000,T15_Tech_Health,1000,114996,11163,6088,3353,2748,0,0,0,0,0,0,0,
AntMan,19,T19_Tech_Focus,1000,T19_AntMan,1000,T18_Tech_Damage,1000,T19_Tech_Resist,1000,T17_Tech_Armor,1000,T16_Tech_Health,1000,143746,13954,7610,3691,3025,0,0,0,0,0,0,0,
AntMan,20,T20_Tech_Focus,1000,T20_AntMan,1000,T19_Tech_Damage,1000,T20_Tech_Resist,1000,T18_Tech_Armor,1000,T17_Tech_Health,1000,179682,17441,9512,4055,3324,0,0,0,0,0,0,0,
BaronMordo,0,,0,,0,,0,,0,,0,,0,60,18,3,38,26,0,0,0,0,0,0,0,
BaronMordo,1,Green_Focus_Mat,3,T1_BaronMordo,1,Green_Damage_Mat,1,Green_Resist_Mat,1,T1_NoArmor,2,Green_Health_Mat,4,378,112,17,64,42,0,0,0,0,0,0,0,
BaronMordo,2,T2_Mystic_Focus,11,T2_BaronMordo,4,T2_Mystic_Damage,8,Green_Resist_Mat,4,Green_Armor_Mat,6,T2_Mystic_Health,12,964,237,43,98,65,0,0,0,0,0,0,0,
BaronMordo,3,T3_Mystic_Focus,12,T3_BaronMordo,12,T3_Mystic_Damage,16,T2_Mystic_Resist,17,Green_Armor_Mat,16,T3_Mystic_Health,18,1791,378,80,136,91,0,0,0,0,0,0,0,
BaronMordo,4,T4_Mystic_Focus,18,T4_BaronMordo,18,T4_Mystic_Damage,21,T2_Mystic_Resist,20,Green_Armor_Mat,24,T4_Mystic_Health,22,3258,534,147,178,119,0,0,0,0,0,0,0,
BaronMordo,5,T5_Mystic_Focus,29,T5_BaronMordo,24,T5_Mystic_Damage,27,T3_Mystic_Resist,24,T2_Mystic_Armor,24,T5_Mystic_Health,30,4804,709,216,226,150,0,0,0,0,0,0,0,
BaronMordo,6,T6_Mystic_Focus,33,T6_BaronMordo,30,T6_Mystic_Damage,30,T4_Mystic_Resist,31,T3_Mystic_Armor,36,T6_Mystic_Health,30,6732,904,303,278,186,0,0,0,0,0,0,0,
BaronMordo,7,T7_Mystic_Focus,42,T7_BaronMordo,36,T7_Mystic_Damage,38,T5_Mystic_Resist,39,T4_Mystic_Armor,36,T7_Mystic_Health,36,9852,1119,443,337,224,0,0,0,0,0,0,0,
BaronMordo,8,T8_Mystic_Focus,44,T8_BaronMordo,42,T8_Mystic_Damage,43,T6_Mystic_Resist,42,T5_Mystic_Armor,46,T8_Mystic_Health,48,13792,1358,621,401,268,0,0,0,0,0,0,0,
BaronMordo,9,T9_Mystic_Focus,49,T9_BaronMordo,48,T9_Mystic_Damage,54,T7_Mystic_Resist,48,T6_Mystic_Armor,53,T9_Mystic_Health,48,17568,1621,790,473,315,0,0,0,0,0,0,0,
BaronMordo,10,T10_Mystic_Focus,54,T10_BaronMordo,54,T10_Mystic_Damage,54,T8_Mystic_Resist,57,T7_Mystic_Armor,59,T10_Mystic_Health,60,22016,1912,991,552,368,0,0,0,0,0,0,0,
BaronMordo,11,T11_Mystic_Focus,60,T11_BaronMordo,60,T11_Mystic_Damage,60,T9_Mystic_Resist,60,T8_Mystic_Armor,65,T11_Mystic_Health,60,25068,2177,1128,624,416,0,0,0,0,0,0,0,
BaronMordo,12,T12_Mystic_Focus,65,T12_BaronMordo,65,T12_Mystic_Damage,66,T10_Mystic_Resist,69,T9_Mystic_Armor,70,T12_Mystic_Health,69,28373,2464,1277,701,468,0,0,0,0,0,0,0,
BaronMordo,13,T13_Mystic_Focus,70,T13_BaronMordo,75,T13_Mystic_Damage,74,T10_Mystic_Resist,70,T11_Mystic_Armor,72,T13_Mystic_Health,75,44333,3850,1995,1963,1309,0,0,0,0,0,0,0,
BaronMordo,14,T14_Mystic_Focus,78,T14_BaronMordo,80,T14_Mystic_Damage,79,T11_Mystic_Resist,80,T12_Mystic_Armor,75,T14_Mystic_Health,77,55415,4813,2494,2191,1461,0,0,0,0,0,0,0,
BaronMordo,15,T15_Mystic_Focus,1000,T15_BaronMordo,85,T15_Mystic_Damage,1000,T12_Mystic_Resist,1000,T13_Mystic_Armor,1000,T15_Mystic_Health,1000,69268,6016,3117,2437,1625,0,0,0,0,0,0,0,
BaronMordo,16,T16_Mystic_Focus,1000,T16_BaronMordo,1000,T16_Mystic_Damage,1000,T12_Mystic_Resist,1000,T14_Mystic_Armor,1000,T16_Mystic_Health,1000,86586,7520,3896,2702,1802,0,0,0,0,0,0,0,
BaronMordo,17,T17_Mystic_Focus,1000,T17_BaronMordo,1000,T17_Mystic_Damage,1000,T13_Mystic_Resist,1000,T15_Mystic_Armor,1000,T17_Mystic_Health,1000,108232,9400,4871,2989,1993,0,0,0,0,0,0,0,
BaronMordo,18,T18_Mystic_Focus,1000,T18_BaronMordo,1000,T18_Mystic_Damage,1000,T13_Mystic_Resist,1000,T16_Mystic_Armor,1000,T18_Mystic_Health,1000,135289,11750,6088,3298,2198,0,0,0,0,0,0,0,
BaronMordo,19,T19_Mystic_Focus,1000,T19_BaronMordo,1000,T19_Mystic_Damage,1000,T14_Mystic_Resist,1000,T17_Mystic_Armor,1000,T19_Mystic_Health,1000,169113,14688,7610,3630,2420,0,0,0,0,0,0,0,
BaronMordo,20,T20_Mystic_Focus,1000,T20_BaronMordo,1000,T20_Mystic_Damage,1000,T15_Mystic_Resist,1000,T18_Mystic_Armor,1000,T20_Mystic_Health,1000,211390,18359,9512,3989,2659,0,0,0,0,0,0,0,
Beast,0,,0,,0,,0,,0,,0,,0,80,18,2,39,39,0,0,0,0,0,0,0,
Beast,1,Green_Focus_Mat,4,T1_Beast,1,Green_Damage_Mat,2,Green_Resist_Mat,1,T1_NoArmor,1,Green_Health_Mat,1,503,112,12,65,65,0,0,0,0,0,0,0,
Beast,2,T2_Mutant_Focus,12,T2_Beast,4,T2_Mutant_Damage,4,T2_Mutant_Resist,6,Green_Armor_Mat,11,T2_Mutant_Health,8,1282,237,29,101,101,0,0,0,0,0,0,0,
Beast,3,T3_Mutant_Focus,15,T3_Beast,12,T3_Mutant_Damage,16,T3_Mutant_Resist,12,Green_Armor_Mat,15,T3_Mutant_Health,18,2382,378,54,139,139,0,0,0,0,0,0,0,
Beast,4,T4_Mutant_Focus,18,T4_Beast,18,T4_Mutant_Damage,23,T4_Mutant_Resist,21,T2_Mutant_Armor,19,T4_Mutant_Health,24,4334,535,98,183,183,0,0,0,0,0,0,0,
Beast,5,T5_Mutant_Focus,25,T5_Beast,24,T4_Mutant_Damage,24,T5_Mutant_Resist,30,T3_Mutant_Armor,26,T5_Mutant_Health,28,6389,709,144,231,231,0,0,0,0,0,0,0,
Beast,6,T6_Mutant_Focus,34,T6_Beast,30,T6_Mutant_Damage,30,T6_Mutant_Resist,30,T3_Mutant_Armor,36,T6_Mutant_Health,32,8954,904,202,285,285,0,0,0,0,0,0,0,
Beast,7,T7_Mutant_Focus,36,T7_Beast,36,T6_Mutant_Damage,42,T7_Mutant_Resist,40,T4_Mutant_Armor,41,T7_Mutant_Health,38,13104,1119,296,346,346,0,0,0,0,0,0,0,
Beast,8,T8_Mutant_Focus,46,T8_Beast,42,T8_Mutant_Damage,42,T8_Mutant_Resist,42,T4_Mutant_Armor,48,T8_Mutant_Health,44,18343,1358,414,411,411,0,0,0,0,0,0,0,
Beast,9,T9_Mutant_Focus,54,T9_Beast,48,T8_Mutant_Damage,53,T9_Mutant_Resist,51,T5_Mutant_Armor,48,T9_Mutant_Health,50,23365,1621,527,485,485,0,0,0,0,0,0,0,
Beast,10,T10_Mutant_Focus,54,T10_Beast,54,T10_Mutant_Damage,60,T10_Mutant_Resist,58,T5_Mutant_Armor,56,T10_Mutant_Health,58,29281,1912,661,566,566,0,0,0,0,0,0,0,
Beast,11,T11_Mutant_Focus,63,T11_Beast,60,T10_Mutant_Damage,63,T11_Mutant_Resist,62,T5_Mutant_Armor,60,T11_Mutant_Health,65,33340,2177,752,640,640,0,0,0,0,0,0,0,
Beast,12,T12_Mutant_Focus,67,T12_Beast,65,T12_Mutant_Damage,66,T12_Mutant_Resist,70,T5_Mutant_Armor,65,T12_Mutant_Health,68,37735,2464,851,718,718,0,0,0,0,0,0,0,
Beast,13,T13_Mutant_Focus,72,T13_Beast,75,T13_Mutant_Damage,74,T13_Mutant_Resist,70,T7_Mutant_Armor,70,T13_Mutant_Health,75,58963,3850,1330,2012,2012,0,0,0,0,0,0,0,
Beast,14,T14_Mutant_Focus,79,T14_Beast,80,T14_Mutant_Damage,77,T14_Mutant_Resist,75,T9_Mutant_Armor,80,T14_Mutant_Health,78,73702,4813,1663,2246,2246,0,0,0,0,0,0,0,
Beast,15,T15_Mutant_Focus,1000,T15_Beast,85,T15_Mutant_Damage,1000,T15_Mutant_Resist,1000,T11_Mutant_Armor,1000,T15_Mutant_Health,1000,92126,6016,2078,2498,2498,0,0,0,0,0,0,0,
Beast,16,T16_Mutant_Focus,1000,T16_Beast,1000,T16_Mutant_Damage,1000,T16_Mutant_Resist,1000,T12_Mutant_Armor,1000,T16_Mutant_Health,1000,115159,7520,2598,2770,2770,0,0,0,0,0,0,0,
Beast,17,T17_Mutant_Focus,1000,T17_Beast,1000,T17_Mutant_Damage,1000,T17_Mutant_Resist,1000,T13_Mutant_Armor,1000,T17_Mutant_Health,1000,143949,9400,3247,3064,3064,0,0,0,0,0,0,0,
Beast,18,T18_Mutant_Focus,1000,T18_Beast,1000,T18_Mutant_Damage,1000,T18_Mutant_Resist,1000,T14_Mutant_Armor,1000,T18_Mutant_Health,1000,179934,11750,4059,3380,3380,0,0,0,0,0,0,0,
Beast,19,T19_Mutant_Focus,1000,T19_Beast,1000,T19_Mutant_Damage,1000,T19_Mutant_Resist,1000,T15_Mutant_Armor,1000,T19_Mutant_Health,1000,224920,14688,5074,3721,3721,0,0,0,0,0,0,0,
Beast,20,T20_Mutant_Focus,1000,T20_Beast,1000,T20_Mutant_Damage,1000,T20_Mutant_Resist,1000,T16_Mutant_Armor,1000,T20_Mutant_Health,1000,281149,18359,6342,4089,4089,0,0,0,0,0,0,0,
BlackBolt,0,,0,,0,,0,,0,,0,,0,88,30,3,52,43,0,0,0,0,0,0,0,
BlackBolt,1,Green_Focus_Mat,2,T1_BlackBolt,1,Green_Damage_Mat,4,Green_Resist_Mat,1,T1_NoArmor,1,Green_Health_Mat,3,552,185,19,86,71,0,0,0,0,0,0,0,
BlackBolt,2,T2_Bio_Focus,4,T2_BlackBolt,4,T2_Bio_Damage,6,T2_Bio_Resist,6,Green_Armor_Mat,7,T2_Bio_Health,12,1407,391,48,133,110,0,0,0,0,0,0,0,
BlackBolt,3,T3_Bio_Focus,18,T3_BlackBolt,12,T3_Bio_Damage,12,T3_Bio_Resist,12,T2_Bio_Armor,12,T3_Bio_Health,13,2615,624,89,183,151,0,0,0,0,0,0,0,
BlackBolt,4,T4_Bio_Focus,18,T4_BlackBolt,18,T4_Bio_Damage,19,T4_Bio_Resist,24,T3_Bio_Armor,21,T4_Bio_Health,19,4758,883,163,241,200,0,0,0,0,0,0,0,
BlackBolt,5,T5_Bio_Focus,27,T5_BlackBolt,24,T5_Bio_Damage,30,T5_Bio_Resist,24,T3_Bio_Armor,29,T5_Bio_Health,28,7014,1170,239,305,252,0,0,0,0,0,0,0,
BlackBolt,6,T6_Bio_Focus,31,T6_BlackBolt,30,T6_Bio_Damage,30,T6_Bio_Resist,32,T4_Bio_Armor,36,T6_Bio_Health,30,9829,1492,335,376,311,0,0,0,0,0,0,0,
BlackBolt,7,T7_Bio_Focus,42,T7_BlackBolt,36,T7_Bio_Damage,36,T7_Bio_Resist,40,T5_Bio_Armor,39,T7_Bio_Health,38,14385,1846,491,455,377,0,0,0,0,0,0,0,
BlackBolt,8,T8_Bio_Focus,43,T8_BlackBolt,42,T8_Bio_Damage,45,T8_Bio_Resist,42,T6_Bio_Armor,45,T8_Bio_Health,48,20136,2241,686,541,448,0,0,0,0,0,0,0,
